Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_backward,Idle Mean,Label
62766,11607,62,5840,20,5840,729.6875,1676.323028,2810058.896,778.3333333,6.888888889,11607,62,256,76700000.0,BENIGN
80,354,11595,354,8688,8688,995.75,2560.10263,6554125.477,1086.272727,2319.0,354,11595,235,84900000.0,DoS Hulk
80,26,11607,20,10220,10220,1292.555556,3378.299021,11400000.0,1454.125,2321.4,26,11607,229,0.0,DDoS
1721,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
53538,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,599,2021,599,2021,2021,291.1111111,678.2819186,460066.3611,327.5,505.25,599,2021,236,0.0,Web Attack � Sql Injection
80,422,11595,410,10136,10136,858.3571429,2698.840424,7283739.632,924.3846154,2319.0,422,11595,235,84400000.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
444,7442,1636683,5792,13032,13032,1606.540409,2416.475297,5839352.859,1608.106238,3753.860092,7442,1636683,349,0.0,Heartbleed
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
80,26,11607,20,5840,5840,1292.555556,2554.159212,6523729.278,1454.125,2321.4,26,11607,229,0.0,DDoS
80,381,3525,381,2077,2077,355.0909091,718.9442892,516880.8909,390.6,705.0,381,3525,235,6839395.0,DoS GoldenEye
80,30,0,6,0,6,6.0,0.0,0.0,7.2,0.0,30,0,-1,6974991.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,269,0.0,BENIGN
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,101000000.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1174,0.0,Web Attack � Brute Force
21,102,188,23,34,34,11.6,12.51332623,156.5833333,12.08333333,12.53333333,102,188,227,0.0,FTP-Patator
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,0.0,DDoS
443,12,0,6,0,6,6.0,0.0,0.0,9.0,0.0,12,0,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,11100000.0,DoS GoldenEye
80,309,11595,291,5792,5792,916.1538462,1716.701141,2947062.808,992.5,1932.5,309,11595,235,98400000.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,426,11595,414,5792,5792,925.1538462,1713.573257,2936333.308,1002.25,1656.428571,426,11595,235,98700000.0,DoS Hulk
443,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,9,0.0,BENIGN
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
53,72,266,36,133,133,74.8,53.12908808,2822.7,93.5,133.0,72,266,-1,0.0,BENIGN
80,306,11595,300,4344,4344,850.0714286,1461.765027,2136756.995,915.4615385,1932.5,306,11595,235,84900000.0,DoS Hulk
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
21,106,188,23,34,34,11.76,12.62365504,159.3566667,12.25,12.53333333,106,188,227,0.0,FTP-Patator
22,2008,2745,640,976,976,93.19607843,193.9302988,37608.96078,95.06,88.5483871,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,511,6,511,6,511,129.25,254.5157166,64778.25,172.3333333,6.0,511,6,0,101000000.0,DoS GoldenEye
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
9502,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
44442,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
53,82,254,41,127,127,75.4,47.10413995,2218.8,94.25,127.0,82,254,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS GoldenEye
444,5776,156,1002,6,1002,112.6037736,237.4695397,56391.78229,114.7692308,6.0,5776,156,880,32700000.0,Infiltration
8042,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
53,86,214,43,107,107,68.6,35.05424368,1228.8,85.75,107.0,86,214,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,352,11632,352,4344,4344,798.9333333,1624.748221,2639806.781,856.0,1938.666667,352,11632,235,0.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,235,0.0,Web Attack � Sql Injection
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1176,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,405,11595,405,4344,4344,800.0,1423.489927,2026323.571,857.1428571,1932.5,405,11595,235,84900000.0,DoS Hulk
4186,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
80,531,0,520,0,520,53.1,164.088357,26924.98889,59.0,0.0,531,0,235,103000000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,1983,0,1983,1983,396.6,886.8245599,786457.8,495.75,661.0,0,1983,235,0.0,DoS Slowhttptest
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,365,11595,353,4344,4344,920.4615385,1497.63645,2242914.936,997.1666667,1656.428571,365,11595,235,99400000.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
21,107,188,26,34,34,11.8,12.72792206,162.0,12.29166667,12.53333333,107,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,331,11595,331,11584,11584,851.8571429,3090.176616,9549191.516,917.3846154,2898.75,331,11595,235,98600000.0,DoS Hulk
21,105,188,24,34,34,11.72,12.62114628,159.2933333,12.20833333,12.53333333,105,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
443,135,46,46,46,46,32.42857143,18.86670032,355.952381,37.83333333,46.0,135,46,32,0.0,BENIGN
80,374,11595,368,8688,8688,920.6923077,2466.170695,6081997.897,997.4166667,2319.0,374,11595,235,85400000.0,DoS Hulk
80,421,3525,421,2077,2077,358.7272727,719.1895565,517233.6182,394.6,705.0,421,3525,235,6863297.0,DoS GoldenEye
20222,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
61709,12,4,6,2,6,4.4,2.19089023,4.8,5.5,2.0,12,4,1024,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,319,11632,319,5792,5792,746.9375,1582.88595,2505527.929,796.7333333,1661.714286,319,11632,235,0.0,DoS GoldenEye
9999,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,257,0.0,SSH-Patator
80,26,11607,20,7215,7215,1292.555556,2650.585648,7025604.278,1454.125,2321.4,26,11607,229,0.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
3333,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
80,335,11632,335,5840,5840,854.7857143,2103.767104,4425836.027,920.5384615,2326.4,335,11632,235,5491652.0,DoS GoldenEye
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,600,4149,600,4149,4149,474.9,1304.645584,1702100.1,527.6666667,1037.25,600,4149,236,0.0,Web Attack � Sql Injection
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,308,11595,302,5792,5792,1082.636364,1827.278866,3338948.055,1190.9,1932.5,308,11595,235,97800000.0,DoS Hulk
80,380,11632,380,7288,7288,858.0,2180.744121,4755644.923,924.0,2326.4,380,11632,235,6474936.0,DoS GoldenEye
3025,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,16393,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,359,3525,359,3525,3525,353.0909091,1057.501816,1118310.091,388.4,881.25,359,3525,235,5352010.0,DoS GoldenEye
80,290,11595,290,4344,4344,848.9285714,1462.323991,2138391.456,914.2307692,1932.5,290,11595,235,98700000.0,DoS Hulk
22,2008,2745,640,976,976,83.38596491,185.5048858,34412.06266,84.875,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,119000000.0,DoS slowloris
2998,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,16393,0.0,Bot
80,337,11595,337,5792,5792,745.75,1577.823163,2489525.933,795.4666667,1656.428571,337,11595,235,101000000.0,DoS Hulk
80,530,0,520,0,520,66.25,183.3760773,33626.78571,75.71428571,0.0,530,0,235,109000000.0,DoS Slowhttptest
10025,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
19350,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,1675,5647,559,3076,3076,430.7058824,784.151274,614893.2206,457.625,806.7142857,1675,5647,262,0.0,Web Attack � XSS
80,510,11632,510,5840,5840,809.4666667,1802.858756,3250299.695,867.2857143,1938.666667,510,11632,235,0.0,DoS GoldenEye
80,372,11595,372,4344,4344,854.7857143,1460.075561,2131820.643,920.5384615,1932.5,372,11595,235,34400000.0,DoS Hulk
12345,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,356,0,356,0,356,50.85714286,134.5553524,18105.14286,59.33333333,0.0,356,0,235,0.0,DoS Slowhttptest
9,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
444,101,6,95,6,95,28.25,44.5,1980.25,37.66666667,6.0,101,6,0,0.0,Infiltration
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,26,11607,20,8675,8675,1292.555556,2931.429562,8593279.278,1454.125,2321.4,26,11607,229,0.0,DDoS
80,5206,0,520,0,520,260.3,266.449778,70995.48421,274.0,0.0,5206,0,28960,11200000.0,DoS Slowhttptest
1236,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
443,522,3926,198,1410,1410,247.1111111,453.0538066,205257.7516,261.6470588,392.6,522,3926,119,0.0,BENIGN
80,1410,11595,348,4344,4344,722.8333333,1204.379667,1450530.382,765.3529412,1449.375,1410,11595,235,84600000.0,DoS Hulk
22,2008,2745,640,976,976,93.19607843,193.9302988,37608.96078,95.06,88.5483871,2008,2745,247,0.0,SSH-Patator
444,1959,48,963,6,963,129.1875,271.3075054,73607.7625,137.8,6.0,1959,48,1452,0.0,Infiltration
8080,207,134,195,128,195,42.625,75.57576615,5711.696429,48.71428571,44.66666667,207,134,237,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,302,11632,302,10184,10184,918.0,2812.862599,7912196.0,994.5,2908.0,302,11632,235,5299648.0,DoS GoldenEye
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,11500000.0,DDoS
22,2008,2745,640,976,976,83.38596491,185.5048858,34412.06266,84.875,83.18181818,2008,2745,247,0.0,SSH-Patator
80,239,0,231,0,231,29.875,81.31497402,6612.125,34.14285714,0.0,239,0,235,28000000.0,DoS slowloris
51625,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,447,530,447,530,530,108.5555556,216.4053552,46831.27778,122.125,132.5,447,530,235,0.0,Web Attack � Sql Injection
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,8,0,8,0,8,4.0,4.618802154,21.33333333,5.333333333,0.0,8,0,235,0.0,DoS slowloris
22,2008,2745,640,976,976,89.67924528,191.0076291,36483.91437,91.40384615,88.5483871,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
21,104,188,22,34,34,11.68,12.55229063,157.56,12.16666667,12.53333333,104,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
21,100,188,22,34,34,11.52,12.46702317,155.4266667,12.0,12.53333333,100,188,227,0.0,FTP-Patator
80,8,0,8,0,8,5.333333333,4.618802154,21.33333333,8.0,0.0,8,0,235,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,118000000.0,DoS GoldenEye
2038,4,12,2,6,6,3.6,2.19089023,4.8,4.5,6.0,4,12,0,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
21,112,188,25,34,34,12.0,12.8290036,164.5833333,12.5,12.53333333,112,188,227,0.0,FTP-Patator
80,2541,6,231,6,231,134.0526316,116.8034787,13643.05263,141.5,2.0,2541,6,0,19200000.0,DoS slowloris
80,1448,535,1448,535,1448,857.75,715.7030925,512230.9167,1143.666667,267.5,1448,535,235,0.0,DoS Slowhttptest
80,533,0,520,0,520,66.625,183.2476369,33579.69643,76.14285714,0.0,533,0,235,109000000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
1311,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,30,0,6,0,6,6.0,0.0,0.0,7.2,0.0,30,0,-1,8252782.0,DDoS
80,2541,6,231,6,231,134.0526316,116.8034787,13643.05263,141.5,2.0,2541,6,0,19200000.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,56,11601,20,5840,5840,833.0714286,1774.906302,3150292.379,897.1538462,2320.2,56,11601,229,40900000.0,DDoS
80,8,0,8,0,8,4.0,4.618802154,21.33333333,5.333333333,0.0,8,0,235,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
22,2008,2745,640,976,976,84.875,186.8396554,34909.05682,86.41818182,83.18181818,2008,2745,247,0.0,SSH-Patator
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,2541,6,231,6,231,141.5,115.4547276,13329.79412,149.8235294,2.0,2541,6,0,19300000.0,DoS slowloris
22,24,0,24,0,24,16.0,13.85640646,192.0,24.0,0.0,24,0,0,0.0,SSH-Patator
53,84,212,42,106,106,67.6,35.05424368,1228.8,84.5,106.0,84,212,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,814,11632,407,5792,5792,777.875,1962.085587,3849779.85,829.7333333,1938.666667,814,11632,235,6934748.0,DoS GoldenEye
21,102,188,20,34,34,11.6,12.489996,156.0,12.08333333,12.53333333,102,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,236,0.0,Web Attack � Brute Force
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,2541,6,231,6,231,141.5,115.4547276,13329.79412,149.8235294,2.0,2541,6,0,19300000.0,DoS slowloris
84,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
53,136,198,34,99,99,52.57142857,31.71675237,1005.952381,61.33333333,99.0,136,198,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
32770,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,26,11607,20,5840,5840,1292.555556,2554.159212,6523729.278,1454.125,2321.4,26,11607,229,0.0,DDoS
6901,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,451,11632,451,5792,5792,805.5333333,1800.868317,3243126.695,863.0714286,1938.666667,451,11632,235,0.0,DoS GoldenEye
80,26,11607,20,7215,7215,1292.555556,2650.585648,7025604.278,1454.125,2321.4,26,11607,229,0.0,DDoS
21,108,188,23,34,34,11.84,12.68424219,160.89,12.33333333,12.53333333,108,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,43906,72175,602,1067,1067,376.8863636,360.5827848,130019.9447,378.1140065,693.9903846,43906,72175,1176,0.0,Web Attack � Brute Force
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
21,107,188,23,34,34,11.8,12.64911064,160.0,12.29166667,12.53333333,107,188,227,0.0,FTP-Patator
56665,37,0,37,0,37,24.6666666667,21.36195996,456.3333333333,37.0,0.0,37,0,-1,0.0,BENIGN
53,66,240,33,120,120,67.8,47.6518625029,2270.7,84.75,120.0,66,240,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,236,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,43200000.0,DoS GoldenEye
80,30,0,6,0,6,6.0,0.0,0.0,7.2,0.0,30,0,-1,0.0,DDoS
80,706,11595,347,4344,4344,879.0714286,1447.190884,2094361.456,946.6923077,1656.428571,706,11595,235,85600000.0,DoS Hulk
80,2541,6,231,6,231,134.0526316,116.8034787,13643.05263,141.5,2.0,2541,6,0,19300000.0,DoS slowloris
50389,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,231,483,231,483,483,236.25,197.2770894,38918.25,315.0,241.5,231,483,235,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,26,11607,20,11595,11595,1454.125,4097.537534,16800000.0,1661.857143,2901.75,26,11607,229,0.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
7920,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,547,11632,547,5792,5792,761.1875,1750.473049,3064155.896,811.9333333,1938.666667,547,11632,235,12600000.0,DoS GoldenEye
80,528,0,520,0,520,66.0,183.4650609,33659.42857,75.42857143,0.0,528,0,235,110000000.0,DoS Slowhttptest
9003,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
2873,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,16393,0.0,Bot
4449,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,354,11595,354,4344,4344,746.8125,1389.063148,1929496.429,796.6,1656.428571,354,11595,235,98400000.0,DoS Hulk
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,119000000.0,DoS slowloris
80,345,3525,345,3525,3525,387.0,1107.898912,1227440.0,430.0,881.25,345,3525,235,5927499.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
34573,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
53,50,66,50,66,66,55.33333333,9.237604307,85.33333333,83.0,66.0,50,66,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,236,0.0,Web Attack � Sql Injection
53,78,110,39,55,55,45.4,8.76356092,76.8,56.75,55.0,78,110,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
21,103,188,22,34,34,11.64,12.52623913,156.9066667,12.125,12.53333333,103,188,227,0.0,FTP-Patator
80,239,0,231,0,231,29.875,81.31497402,6612.125,34.14285714,0.0,239,0,235,51100000.0,DoS slowloris
873,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
53,74,526,37,263,263,127.4,123.785298,15322.8,159.25,263.0,74,526,-1,0.0,BENIGN
80,26,11601,20,5755,5755,1291.888889,2096.202068,4394063.111,1453.375,2320.2,26,11601,229,0.0,DDoS
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
